Id,ProductClassificationId,Isin,IsSecondaryMarket,Code,ExchangeCode,AssetId,AssetName,AssetCurrency,Currency,Status,FollowCode,IsSiat,AssetNMP,AssetIsin,AssetNMPExchangeCode,AssetDecimalPlaces,AssetRic,MarketingAssetNMPExchangeCode,MarketingAssetNMP,MarketingAssetId,MarketingAssetISIN,MarketingAssetRic,MigratedToOneFlow,MaturityDate,AssetCurrencyRaw,TodayBarrierHitDate,IssueDate,Venue,IsPanther,EsgEligible,FkAssetType,PutOrCall,Ratio,Strike,BarrierTurboCertificate,CurrentLeverage,IsQuanto,Bid,Offer,BrokerLinks,RatioSuffix,StrikeSuffix,BarrierTurboCertificateSuffix,CurrentLeverageDecimalPlaces,_asset_name,_typ,FactorLeverage,StrategyExtended,ManagementFee,AdaptionEvent,BarrierAbsoluteLevel,_spot
846213,47,DE000CL962Q1,True,CL962Q,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2020-05-18T00:00:00,,False,,2,Call,100.0,15856.184627,15856.184627,2.55573360071403,False,102.06,102.07,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
845883,47,DE000CL962V1,True,CL962V,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2020-05-18T00:00:00,,False,,2,Call,100.0,15798.137309,15798.137309,2.54126902109318,False,102.65,102.66,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4837687,47,DE000SJ2WDW6,False,SJ2WDW,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20366.897878,20366.897878,4.58571215808954,False,56.96,56.97,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4837732,47,DE000SJ2WDR6,False,SJ2WDR,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20350.105044,20350.105044,4.57214294238802,False,57.13,57.14,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4837745,47,DE000SJ2WDD6,False,SJ2WDD,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20294.128868,20294.128868,4.52762961995681,False,57.69,57.7,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4837624,47,DE000SJ2WD96,False,SJ2WD9,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20423.99355,20423.99355,4.63232394446474,False,56.39,56.4,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6713681,47,DE000FE586N1,False,FE586N,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-28T00:00:00,,False,,2,Put,100.0,31335.403858,31335.403858,4.91548886195512,False,52.78,52.79,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6713934,47,DE000FE58691,False,FE5869,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-28T00:00:00,,False,,2,Put,100.0,33742.604546,33742.604546,3.37991677276525,False,76.86,76.87,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6916855,47,DE000FG5G558,False,FG5G55,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-24T00:00:00,,False,,2,Call,100.0,25042.269401,25042.269401,25.2347485811322,False,10.47,10.48,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5907776,47,DE000FD10FL3,False,FD10FL,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-10-03T00:00:00,,False,,2,Put,100.0,29381.519972,29381.519972,7.78775742676756,False,33.25,33.26,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5484070,47,DE000FA1S3R0,False,FA1S3R,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-28T00:00:00,,False,,2,Put,100.0,34119.295299,34119.295299,3.22225437564469,False,80.63,80.64,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5484732,47,DE000FA1S3D0,False,FA1S3D,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-28T00:00:00,,False,,2,Put,100.0,29452.557986,29452.557986,7.62584439297613,False,33.96,33.97,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
7053006,47,DE000FG6VQN8,False,FG6VQN,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-09-04T00:00:00,,False,,2,Call,100.0,25887.0,25887.0,129.566795546341,False,2.16,0.0,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5321916,47,DE000SX71XL9,False,SX71XL,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,22557.646358,22557.646358,7.46429528140855,False,35.03,35.04,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
7053003,47,DE000FG6VQ18,False,FG6VQ1,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-09-04T00:00:00,,False,,2,Call,100.0,25835.0,25835.0,103.342301439424,False,2.7,0.0,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4893477,47,DE000SJ6VGH3,False,SJ6VGH,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-12-05T00:00:00,,False,,2,Put,100.0,28193.662409,28193.662409,12.03462408308,False,21.46,21.47,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6918383,47,DE000FG5L558,False,FG5L55,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-24T00:00:00,,False,,2,Call,100.0,24909.30161,24909.30161,22.3928852321443,False,11.79,11.8,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6918315,47,DE000FG5L5Z8,False,FG5L5Z,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-24T00:00:00,,False,,2,Call,100.0,24933.477571,24933.477571,22.8641430909982,False,11.55,11.56,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2956006,47,DE000SQ28766,False,SQ2876,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-11-10T00:00:00,,False,,2,Call,1000.0,18264.02337,18264.02337,3.34295171726874,False,7.79,7.8,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5484162,47,DE000FA1S202,False,FA1S20,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-28T00:00:00,,False,,2,Put,100.0,29350.088798,29350.088798,7.86062750558992,False,32.94,32.95,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6230717,47,DE000FD6T0C6,False,FD6T0C,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-01-15T00:00:00,,False,,2,Put,100.0,36195.301252,36195.301252,2.56371916678421,False,101.38,101.39,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6944447,47,DE000FG5VZA8,False,FG5VZA,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-03T00:00:00,,False,,2,Call,100.0,25581.377804,25581.377804,51.1648821228602,False,5.23,5.24,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
802455,47,DE000SR9LA72,True,SR9LA7,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2020-05-06T00:00:00,,False,,2,Call,100.0,15023.749556,15023.749556,2.36275262903312,False,110.39,110.4,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6761104,47,DE000FE6ZSW8,False,FE6ZSW,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-06-12T00:00:00,,False,,2,Call,100.0,23278.768333,23278.768333,9.39844626865877,False,27.87,27.88,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6761004,47,DE000FE6ZSR8,False,FE6ZSR,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-06-12T00:00:00,,False,,2,Call,100.0,22973.440913,22973.440913,8.47178268039321,False,30.92,30.93,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6275962,47,DE000FD9E939,False,FD9E93,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-01-28T00:00:00,,False,,2,Put,100.0,35555.291782,35555.291782,2.73612045048857,False,94.99,95.0,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
